prepend copy shift C J X B K , prepend shift reverse append shift Q G L E J , B E J H , U B K C	U B K C J E B Q J E L G H J X B K C
echo prepend echo echo N M A J X , copy prepend shift shift Q X A G , reverse shift S T O X E	S E X O T A G Q X N M A J X X X X
prepend copy echo copy B N C , Z G H X	Z G H X B N C C
reverse reverse echo G J I R T	G J I R T T
append echo copy V J H J J , copy shift V J M	V J H J J J J M V
copy echo echo prepend echo reverse T D A , copy append F U A , reverse L E X L D	F U A D L X E L A D T T T T
prepend R K O , echo reverse M X I O U	U O I X M M R K O
shift shift echo prepend reverse I O R , H C J I	J I R O I I H C
reverse reverse reverse shift copy echo I A X J Z	I Z Z J X A
reverse W Y S	S Y W
echo append I F B M , S R Q	I F B M S R Q Q
prepend echo B U B , copy echo Z Q I I O	Z Q I I O O B U B B
append U F T C , prepend F P A P , echo reverse reverse copy shift U B Q E R	U F T C B Q E R U U F P A P
shift append shift reverse T Q F , shift E O D R J	T F O D R J E Q
prepend echo N E G Y , copy copy prepend P Z P A , X L Y V	X L Y V P Z P A N E G Y Y
copy append prepend echo O C J S Y , J V D R , copy Q Z E K U	J V D R O C J S Y Y Q Z E K U
append reverse shift copy S Q M , copy copy shift E Z B O	S M Q Z B O E
reverse reverse Q J C Z	Q J C Z
copy append W L X S , shift append A J K U V , shift N A T R O	W L X S J K U V A T R O N A
copy reverse append B N G X , S T U	U T S X G N B
prepend echo Z S S H R , shift echo G Y F J	Y F J J G Z S S H R R
reverse prepend echo A B Y R X , copy echo V N G R U	X X R Y B A U U R G N V
prepend shift reverse reverse C U A K , prepend J V L X H , reverse K E D K M	M K D E K J V L X H U A K C
copy append echo prepend shift copy copy echo K E B S P , echo reverse prepend reverse copy P E I Q , B V M T B , append N M L Y , copy reverse echo Z S Z	P E I Q B T M V B B E B S P P K K N M L Y Z Z S Z
shift shift append reverse reverse L T A E S , copy I E B O	A E S I E B O L T
prepend W B T , reverse shift reverse J E K	K J E W B T
copy copy echo T N U C P	T N U C P P
append append shift U R M Q , E B C E V , reverse copy C K U X	R M Q U E B C E V X U K C
shift append shift reverse T J Z S , append reverse reverse C L I , Q X Q O	J T S C L I Q X Q O Z
append copy echo W Y K U C , copy append reverse shift copy D B W A B , G A W U	W Y K U C C D B A W B G A W U
echo copy append echo I N I E W , reverse reverse reverse shift W B P R	I N I E W W W R P B B
reverse reverse shift reverse append reverse copy M T L U I , reverse Z R X T E	R X T E M T L U I Z
append append prepend W L Y T , W X W V , echo prepend shift copy shift F Z H H X , Y Y B H D , prepend copy reverse echo echo G O H O , A W N G F	W X W V W L Y T Y Y B H D H H X F Z Z A W N G F O O O H O G
reverse append reverse copy D P Q K R , append reverse X U U , W V N H G	G H N V W X U U D P Q K R
shift copy append shift copy echo copy X P G A , shift echo copy echo copy S X K F E	G A A X X K F E E E S P
append prepend reverse D S P B , echo copy Y O E I , reverse append prepend reverse J H F T I , prepend R A P D , echo P K I L , append reverse H L T C E , Y O E S R	Y O E I I B P S D R S E O Y H L T C E J H F T I D P A R L L I K P
shift prepend Q O B L X , K T D	T D Q O B L X K
shift append echo B I R Q , O U G	I R Q Q O U G B
append append copy F W P A G , reverse echo I T U X T , prepend copy copy copy E G M N , shift prepend J Z T V , O O S R	F W P A G T T X U T I O S R J Z T V O E G M N
append shift D J N V , copy prepend M J Z I H , X D H P	J N V D X D H P M J Z I H
copy prepend copy echo Z O I N O , append reverse copy R R H F , copy copy L W T Z F	F H R R L W T Z F Z O I N O O
copy append echo copy G V L D O , echo append U S Q Y , shift J C L X B	G V L D O O U S Q Y C L X B J J
copy echo prepend copy H X M R , echo echo echo J T Z M	J T Z M M M M H X M R R
prepend shift reverse shift A Y D F Z , prepend prepend echo F Q U S F , reverse X U Q H V , append echo W K Q Z S , K D J D T	W K Q Z S S K D J D T V H Q U X F Q U S F F Z F D Y A
echo prepend append D B W B M , copy L R V O N , prepend reverse copy B D I F T , echo copy J L W I W	J L W I W W T F I D B D B W B M L R V O N N
append prepend reverse copy H L Z I , shift reverse W B S B , shift shift shift G I J I O	S B W B I Z L H I O G I J
append shift append U D Y B , echo copy shift reverse L O Z , copy reverse reverse copy echo echo Y W L Z	D Y B O L Z Z U Y W L Z Z Z
reverse reverse echo append O Z Y , D C M X	O Z Y D C M X X
prepend U Q K , shift H U I	U I H U Q K
copy reverse copy copy shift echo prepend shift append echo L X E K X , K P Y I A , B I W M	B L L A I Y P K X X K E X M W I
echo copy shift R P J T Q	P J T Q R R
copy append append reverse P C Y W R , J K G , reverse echo R C K	R W Y C P J K G K K C R
echo prepend H R Z , F K D	F K D H R Z Z
copy append shift I A J Y , echo P B T J	A J Y I P B T J J
reverse append S W E F , prepend F A N L , shift D G A F K	L N A F D K F A G F E W S
append shift reverse B T L , P Z B J J	T B L P Z B J J
append shift W W Y , shift S F O O	W Y W F O O S
prepend copy reverse append echo reverse B U H , echo H R B V L , reverse copy shift shift P O W	O P W L L V B R H B B U H
reverse echo echo A A U V D	D D D V U A A
append append reverse I W U H , reverse S N Z , reverse C I W E D	H U W I Z N S D E W I C
copy append echo echo echo K C I A , prepend shift X L H F V , shift copy B F T A	K C I A A A A F T A B L H F V X
reverse copy Y V B N	N B V Y
append copy echo K D S , copy T H O Y	K D S S T H O Y
append echo prepend D E X N , prepend Q T K J , shift D V O Z Z , copy L P J O K	V O Z Z D Q T K J D E X N N L P J O K
append append E F R P F , N N V U O , append shift prepend N F Y Z R , Y G Q B R , B H B O G	E F R P F N N V U O G Q B R N F Y Z R Y B H B O G
copy B R F Q	B R F Q
append shift copy C X F Y , shift copy copy reverse M E E P V	X F Y C P E E M V
reverse copy shift V M M	V M M
shift append copy echo W P Q B N , copy append G B L I R , S D C Y	P Q B N N G B L I R S D C Y W
append reverse copy C D X I , reverse W V P V N	I X D C N V P V W
shift copy prepend reverse M F J D J , prepend echo N C E H , shift reverse S S Y I J	Y S S J N C E H H J D J F M I
prepend reverse copy V V J L C , shift echo N N P S F	N P S F F N C L J V V
append copy reverse echo reverse P E O , echo reverse copy shift echo V U J N	P P E O V N N J U U
prepend reverse reverse copy shift copy L T G , append reverse shift copy echo X Z V X , W D T H	X X X V Z W D T H T G L
prepend N O R O , shift echo echo reverse Y H J	H Y Y Y J N O R O
shift echo E F K U F	F K U F F E
echo append copy copy echo echo F G W G I , reverse copy A K V	F G W G I I I V K A A
prepend copy echo L I D A , shift reverse copy J P Y D B	D Y P J B L I D A A
prepend prepend copy D U R Q , prepend X I K Y , reverse R B D Y K , G F L Z S	G F L Z S K Y D B R X I K Y D U R Q
copy reverse reverse Y V U H Q	Y V U H Q
append shift copy echo V G Z X U , reverse reverse reverse O Y S C N	G Z X U U V N C S Y O
prepend shift shift G N M K , append shift Q I J L , Z I B J	I J L Q Z I B J M K G N
copy echo I S O U	I S O U U
reverse echo prepend T W C E , P U C	E E C W T C U P
copy shift echo reverse prepend J R N N T , copy prepend O R S N T , X B A C B	N N R J T N S R O B C A B X X T
prepend G C H W , shift prepend prepend L Z T C , I S M F , echo reverse H G J M W	M J G H H I S M F L Z T C W G C H W
prepend append T H Y H Y , echo N I A I , copy reverse S U C	C U S T H Y H Y N I A I I
reverse R Y	Y R
copy reverse append append copy Q Q T O , reverse echo K O H L E , echo copy reverse G Q U	G G Q U K O H L E E O T Q Q
copy prepend shift echo C R B H , echo O K Y	O K Y Y R B H H C
shift append append N A R X , reverse echo U A V W N , D N T Y K	A R X N N W V A U D N T Y K N
prepend append prepend prepend I S L G V , J N W H U , I E P S D , copy A I K R J , G I G P H	G I G P H I E P S D J N W H U I S L G V A I K R J
echo append append shift W N C Z E , S U B , reverse reverse G M V	N C Z E W S U B G M V V
append append echo U E E S , reverse echo copy shift R D E L D , shift copy reverse echo N J S	U E E S S R R D L E D S J N S
prepend copy echo echo C Z E , echo reverse copy F G V Q U	U Q V G F F C Z E E E
prepend reverse append W O O D G , echo Y A L D S , echo M A L R Q	M A L R Q Q S S D L A Y G D O O W
prepend append shift L C C J S , X F Y S S , reverse echo echo echo echo I D I D C	C C C C C D I D I C C J S L X F Y S S
shift shift append U G L L , G K R	L L G K R U G
prepend copy shift C W Z R R , prepend prepend E F G X , O Y U S , W J B L	W J B L O Y U S E F G X W Z R R C
reverse prepend J J I , reverse reverse X B U	I J J U B X
shift prepend shift echo A S U , Z M Z	M Z S U U A Z
append shift copy X P W O , L T J	P W O X L T J
prepend copy copy O C P O , append shift append shift G I F , T Z Q I , I Q U T C	F G T Z Q I I I Q U T C O C P O
shift echo append copy shift prepend U C T M D , echo prepend echo B H B , reverse P E I G O , reverse reverse shift U Y B O	I E P B H B B B U C T M D O Y B O U U G
append reverse reverse X C D U , copy U E A U	X C D U U E A U
shift prepend T W Z , reverse copy shift copy M C B T	T B C T W Z M
echo prepend echo prepend shift F V K S C , Q X M L , append copy echo P B D D , copy shift prepend prepend Y Z R I , copy echo append reverse copy reverse N Y I L , J B Q J X , copy copy copy G Q G I	P B D D D Q G I N Y I L J B Q J X X Y Z R I G Q X M L V K S C F F F
prepend shift append reverse M Y X K , copy E Y O W L , reverse echo reverse T G A K C	T T G A K C X Y M E Y O W L K
echo reverse E N	N E E
copy echo reverse U W M	M W U U
append echo reverse X P P O , echo echo prepend copy echo copy M V A , echo R P G	O P P X X R P G G M V A A A A
reverse reverse append P C Y , F Y	P C Y F Y
copy echo prepend echo append A J M , reverse reverse reverse G M R , prepend B Z S B , copy echo prepend O U Y M Y , shift S U E	U E S O U Y M Y Y B Z S B A J M R M G G G
copy copy prepend copy reverse echo H N Q , append A F N S V , O B X E O	A F N S V O B X E O Q Q N H
reverse prepend copy copy I E R U , reverse S J X G	U R E I S J X G
reverse reverse append prepend V S M R U , reverse X P R A J , K A I B	J A R P X V S M R U K A I B
prepend copy echo copy reverse T Z Q X T , append X H I I , N G J V R	X H I I N G J V R T X Q Z T T
reverse shift copy prepend shift shift reverse reverse copy echo Q Z X L R , reverse prepend X L J L , shift E T Q K R	L Z Q R R L X T Q K R E X L J
copy prepend reverse shift S O H G , reverse shift C M Y Q	C Q Y M S G H O
append echo U V B X F , echo copy shift echo V Z Z W S	U V B X F F Z Z W S S V V
shift append shift shift shift Z E X M , copy W V E N	Z E X W V E N M
prepend copy reverse W L G A , reverse shift echo reverse copy C X Y H T	T C C X Y H A G L W
append prepend copy I W W D , prepend shift W J L V , P I J V , D D L X	P I J V J L V W I W W D D D L X
copy echo prepend C T M C , U L T K	U L T K C T M C C
reverse reverse append I F B I , X U A	I F B I X U A
prepend copy shift echo copy copy R Y M H L , prepend N I X C Z , shift prepend O U F H S , copy copy S U Z A Q	U Z A Q O U F H S S N I X C Z Y M H L L R
append reverse prepend copy X I M I , reverse reverse Q P K W M , shift shift reverse G E T P	I M I X M W K P Q E G P T
append shift reverse copy R P Q O U , echo copy copy Z N W X W	O Q P R U Z N W X W W
append shift copy H Y F Q Z , copy reverse I S R Y F	Y F Q Z H F Y R S I
shift copy prepend echo A W Q , reverse Y E D	E Y A W Q Q D
prepend reverse H A F U M , prepend copy E A M A T , A O W W	A O W W E A M A T M U F A H
prepend echo K M J R , echo echo reverse shift echo K M N N H	K H H N N M M M K M J R R
reverse prepend B V B F O , append R W X V , V B I O W	O F B V B W O I B V V X W R
append prepend echo Y H W H , shift echo G W Y U W , prepend echo C Q B E , K Q A K B	W Y U W W G Y H W H H K Q A K B C Q B E E
copy reverse reverse H O K Q J	H O K Q J
prepend reverse shift append I G D V , N E J F C , copy reverse shift W C B V N	W N V B C I C F J E N V D G
echo echo reverse K D Z P Y	Y P Z D K K K
shift echo X E Q I G	E Q I G G X
echo E C	E C C
reverse prepend X G G K L , echo J V C B	L K G G X B B C V J
append append U D C E , M P W V , shift shift shift D B W D	U D C E M P W V D D B W
append echo reverse reverse shift reverse M A L , append copy echo echo H R H R J , shift Q G Y	A M L L H R H R J J J G Y Q
copy append reverse reverse B X R D Q , reverse copy J P V M	B X R D Q M V P J
append X B S D , shift A M E X	X B S D M E X A
echo prepend prepend reverse A G J R X , prepend B D S B , copy echo Q R Z Z , copy shift copy H J W E T	J W E T H Q R Z Z Z B D S B X R J G A A
append echo copy P I U Z , echo U M Q S O	P I U Z Z U M Q S O O
prepend copy prepend N Q I E , R M B H , reverse P O T	T O P R M B H N Q I E
shift reverse E G U N	U G E N
append shift reverse reverse D I Y W , append I L D X , G R W H	I Y W D I L D X G R W H
reverse prepend W P N V K , copy H L V E	K V N P W E V L H
prepend append reverse R W F , copy S M O O , copy G A A	G A A F W R S M O O
prepend prepend echo append M P Q , echo X J R P Y , N T Z , copy shift E I Z B Z	I Z B Z E N T Z M P Q X J R P Y Y Y
prepend append copy echo S T D V L , copy shift reverse U G X J N , H U B A	H U B A S T D V L L J X G U N
prepend copy append reverse O Z R , echo reverse echo H S B R , shift copy reverse R L A	L R A R Z O R R B S H H
append copy copy reverse S B G , copy L Z W Q	G B S L Z W Q
append append reverse B N T E , copy reverse Z N B Z T , prepend T C Z Z , echo Q A U W	E T N B T Z B N Z Q A U W W T C Z Z
append copy reverse U F H P , prepend echo X Q V Q , R Q F E	P H F U R Q F E X Q V Q Q
append reverse copy copy B S U K , shift reverse shift echo L M P O Y	K U S B Y Y O P M L
append copy B O T S , shift prepend F X M C , V Q F L C	B O T S Q F L C F X M C V
echo copy shift U O U V G	O U V G U U
shift append reverse copy reverse echo M K E M , prepend copy reverse shift echo prepend O J B F X , shift L K Y , Z I P M	K E M M Z I P M K X X F B J O L Y M
echo append N S E , shift I S D	N S E S D I I
shift L A L	A L L
copy copy reverse N U I F C	C F I U N
append echo prepend A M H , reverse copy C I W , prepend prepend A H A F , G E G , shift F B X L R	W I C A M H H B X L R F G E G A H A F
append prepend prepend shift shift D C S H T , reverse L F L P I , copy I B S J Y , append Y K T Q N , reverse copy copy N R I G E	I B S J Y I P L F L S H T D C Y K T Q N E G I R N
prepend copy reverse J E H V , C O P	C O P V H E J
echo copy echo E Q J I E	E Q J I E E E
append shift shift P U I T , G O A	I T P U G O A
prepend echo prepend reverse H V D , copy shift copy shift G R T U , echo O C S	O C S S T U G R D V H H
echo prepend copy shift D O R F Y , D P N H	D P N H O R F Y D D
echo E Y	E Y Y
reverse prepend copy Y W F Z , reverse V A X N O	Z F W Y V A X N O
prepend prepend R N R R E , shift R T N G , Z D O	Z D O T N G R R N R R E
shift shift prepend echo M J E J H , reverse reverse copy O X T	T M J E J H H O X
prepend shift reverse E B P M N , append shift R L H R , echo copy J T N P X	L H R R J T N P X X M P B E N
shift shift shift Y D R	Y D R
append shift copy J Q O I O , append echo A M F G X , reverse echo N O E X	Q O I O J A M F G X X X X E O N
prepend append reverse X P A S , echo copy B O W , N R F O	N R F O S A P X B O W W
reverse shift prepend J G R M C , shift Z J M	J C M R G J Z M
reverse copy B U U E	E U U B
reverse reverse echo T T J F	T T J F F
prepend copy reverse copy echo K F W T , echo copy copy V S C P K	V S C P K K T T W F K
prepend F L E J R , append copy shift reverse D K T Y , copy copy echo F B L Y M	T K D Y F B L Y M M F L E J R
append N S A G , reverse reverse reverse T Q W B	N S A G B W Q T
shift reverse echo echo prepend P B H C V , echo prepend F Q Q D W , M L J Z Z	V V C H B P W W D Q Q F Z Z J L M V
prepend copy prepend copy Q R A I U , N Q A U N , echo echo echo Z J B M W	Z J B M W W W W N Q A U N Q R A I U
reverse shift echo prepend J T C , Y P L	Y C C T J L P
copy prepend prepend K S D X D , reverse echo copy echo reverse Q G J L O , J M R	J M R Q Q Q G J L O K S D X D
append shift copy O P I V F , T M K E B	P I V F O T M K E B
prepend shift reverse L Y W O X , reverse reverse copy reverse copy B U G Z W	W Z G U B O W Y L X
